ID;Type;Type;Type;Zone;Zone;Zone;Nombre de places (taille voiture);Longueur (m);Orientation;Oriëntatie;Orientation;Google Maps;Google Street View;Coordonnées géographiques
19627;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87761604422655%2C4.358087651227222;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87761604422655%2C4.358087651227222;50.87761604422655, 4.358087651227222
19655;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.882461410897506%2C4.345701000667655;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.882461410897506%2C4.345701000667655;50.882461410897506, 4.345701000667655
19714;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87144484864477%2C4.363178423706614;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87144484864477%2C4.363178423706614;50.87144484864477, 4.363178423706614
19824;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.896492194964765%2C4.374742064894515;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.896492194964765%2C4.374742064894515;50.896492194964765, 4.374742064894515
22963;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;2;6;Perpendiculaire;Loodrecht;Perpendicular;https://www.google.com/maps/search/?api=1&query=50.89356995661422%2C4.380376940796135;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89356995661422%2C4.380376940796135;50.89356995661422, 4.380376940796135
23137;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.854749796747654%2C4.349011472490175;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.854749796747654%2C4.349011472490175;50.854749796747654, 4.349011472490175
23263;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87867224822863%2C4.347824704126173;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87867224822863%2C4.347824704126173;50.87867224822863, 4.347824704126173
23281;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87468311197191%2C4.348576197337518;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87468311197191%2C4.348576197337518;50.87468311197191, 4.348576197337518
23378;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8964239822577%2C4.328139506618393;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8964239822577%2C4.328139506618393;50.8964239822577, 4.328139506618393
23474;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.894816531381885%2C4.38206114709254;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.894816531381885%2C4.38206114709254;50.894816531381885, 4.38206114709254
26856;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.86957345753486%2C4.36023808720087;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86957345753486%2C4.36023808720087;50.86957345753486, 4.36023808720087
30243;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.836888500224816%2C4.343099873716158;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.836888500224816%2C4.343099873716158;50.836888500224816, 4.343099873716158
30407;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84786724608402%2C4.376551351002927;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84786724608402%2C4.376551351002927;50.84786724608402, 4.376551351002927
135201;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.875543595965596%2C4.340440584851147;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.875543595965596%2C4.340440584851147;50.875543595965596, 4.340440584851147
30453;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87824702228847%2C4.354238397922328;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87824702228847%2C4.354238397922328;50.87824702228847, 4.354238397922328
135236;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.878935005362905%2C4.350698798854741;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.878935005362905%2C4.350698798854741;50.878935005362905, 4.350698798854741
33777;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;8;42;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.852996607752196%2C4.363226202884642;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.852996607752196%2C4.363226202884642;50.852996607752196, 4.363226202884642
135302;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.876147020189556%2C4.357375135972326;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.876147020189556%2C4.357375135972326;50.876147020189556, 4.357375135972326
34091;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.871410255449824%2C4.354096403631033;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.871410255449824%2C4.354096403631033;50.871410255449824, 4.354096403631033
135406;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89862470132195%2C4.400754108130775;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89862470132195%2C4.400754108130775;50.89862470132195, 4.400754108130775
34217;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.890912038692676%2C4.386946203991982;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.890912038692676%2C4.386946203991982;50.890912038692676, 4.386946203991982
135690;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.839066129677434%2C4.351114928975677;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.839066129677434%2C4.351114928975677;50.839066129677434, 4.351114928975677
38451;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88679508542111%2C4.339490811051694;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88679508542111%2C4.339490811051694;50.88679508542111, 4.339490811051694
142710;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85672019725884%2C4.346663880291857;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85672019725884%2C4.346663880291857;50.85672019725884, 4.346663880291857
38586;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89783793056534%2C4.374841746613362;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89783793056534%2C4.374841746613362;50.89783793056534, 4.374841746613362
149585;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85494673004609%2C4.354661709395443;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85494673004609%2C4.354661709395443;50.85494673004609, 4.354661709395443
41735;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83758298019055%2C4.34886638160367;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83758298019055%2C4.34886638160367;50.83758298019055, 4.34886638160367
149700;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84383281755977%2C4.39579892127544;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84383281755977%2C4.39579892127544;50.84383281755977, 4.39579892127544
41796;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.841928263675285%2C4.341881329100015;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.841928263675285%2C4.341881329100015;50.841928263675285, 4.341881329100015
149756;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87724294900897%2C4.35900926768239;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87724294900897%2C4.35900926768239;50.87724294900897, 4.35900926768239
42756;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.893244410186554%2C4.383892080279279;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.893244410186554%2C4.383892080279279;50.893244410186554, 4.383892080279279
149860;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;6;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.89744215891573%2C4.324417883190614;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89744215891573%2C4.324417883190614;50.89744215891573, 4.324417883190614
45539;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84796830365879%2C4.388385359673082;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84796830365879%2C4.388385359673082;50.84796830365879, 4.388385359673082
150143;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83856323273148%2C4.351901815497782;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83856323273148%2C4.351901815497782;50.83856323273148, 4.351901815497782
45736;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89218627105602%2C4.366790380557409;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89218627105602%2C4.366790380557409;50.89218627105602, 4.366790380557409
152917;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89900245971865%2C4.380910878492481;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89900245971865%2C4.380910878492481;50.89900245971865, 4.380910878492481
46385;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.890175684862626%2C4.343194342949428;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.890175684862626%2C4.343194342949428;50.890175684862626, 4.343194342949428
153023;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.857102177765704%2C4.346387859075044;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.857102177765704%2C4.346387859075044;50.857102177765704, 4.346387859075044
48874;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83542682448297%2C4.347035488666486;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83542682448297%2C4.347035488666486;50.83542682448297, 4.347035488666486
156407;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83443932562256%2C4.343865401441521;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83443932562256%2C4.343865401441521;50.83443932562256, 4.343865401441521
48958;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.851109603181335%2C4.349306917014426;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.851109603181335%2C4.349306917014426;50.851109603181335, 4.349306917014426
156646;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88223455688672%2C4.347038770267509;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88223455688672%2C4.347038770267509;50.88223455688672, 4.347038770267509
49162;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.888043208691876%2C4.338419684883248;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.888043208691876%2C4.338419684883248;50.888043208691876, 4.338419684883248
156647;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;8;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.880575527285664%2C4.34751919645409;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.880575527285664%2C4.34751919645409;50.880575527285664, 4.34751919645409
49793;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.891427291848046%2C4.382075374746951;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.891427291848046%2C4.382075374746951;50.891427291848046, 4.382075374746951
156707;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8968551199644%2C4.326894774139991;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8968551199644%2C4.326894774139991;50.8968551199644, 4.326894774139991
52263;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;6;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.84304060675839%2C4.361274211778541;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84304060675839%2C4.361274211778541;50.84304060675839, 4.361274211778541
160247;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88240835410351%2C4.341566306306156;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88240835410351%2C4.341566306306156;50.88240835410351, 4.341566306306156
52846;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.845407127625%2C4.356582430358157;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.845407127625%2C4.356582430358157;50.845407127625, 4.356582430358157
163539;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8445491407034%2C4.34238799267264;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8445491407034%2C4.34238799267264;50.8445491407034, 4.34238799267264
57339;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85072486306381%2C4.386983076549164;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85072486306381%2C4.386983076549164;50.85072486306381, 4.386983076549164
163740;PMR;PBM;PRM;Zone verte;Groene zone;Green area;3;18;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87428622600117%2C4.349409125895738;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87428622600117%2C4.349409125895738;50.87428622600117, 4.349409125895738
57494;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87093709013001%2C4.360732748628737;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87093709013001%2C4.360732748628737;50.87093709013001, 4.360732748628737
163779;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89509375615141%2C4.319734675618989;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89509375615141%2C4.319734675618989;50.89509375615141, 4.319734675618989
57592;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.900335279807194%2C4.384393950597933;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.900335279807194%2C4.384393950597933;50.900335279807194, 4.384393950597933
167247;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87994692906319%2C4.349534238845687;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87994692906319%2C4.349534238845687;50.87994692906319, 4.349534238845687
62880;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.844859492301204%2C4.344766693760446;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.844859492301204%2C4.344766693760446;50.844859492301204, 4.344766693760446
